Video;Metaverse name;Editor;Frame (from);Frame (to, optional);Action;Relevant Objects;Description
12_Video_13.mp4;Unreal;12;00:49:00;00:51:00;A6;avatar, gravity glove, polymer;pulling polymer with gravity glove right from the floor
12_Video_13.mp4;Unreal;12;00:51:00;00:52:00;A6;avatar, polymer;throwing polymer over right shoulder, missing backpack
12_Video_13.mp4;Unreal;12;00:52:00;00:54:00;A8;avatar;manual turning  left 180 degrees
12_Video_13.mp4;Unreal;12;00:57:00;00:59:00;A6;avatar, gravity glove, polymer;pulling polymer with gravity glove left from the floor
12_Video_13.mp4;Unreal;12;00:59:00;01:00:00;A6;avatar, polymer;throwing polymer over left shoulder
12_Video_13.mp4;Unreal;12;00:59:00;01:01:00;A8;avatar;manual turning right 180 degrees
12_Video_13.mp4;Unreal;12;01:02:00;;A7 ;avatar;teleporting in corridor
12_Video_13.mp4;Unreal;12;01:04:00;01:07:00;A6;avatar, gravity glove, metall bucket;pulling metall bucket with gravity glove left from floor , dropping bucket on floor
12_Video_13.mp4;Unreal;12;01:07:00;;A7 ;avatar;teleporting in corridor
12_Video_13.mp4;Unreal;12;01:08:00;01:10:00;A8;avatar;manual turning left 135 degrees
12_Video_13.mp4;Unreal;12;01:10:00;01:13:00;A10;metall barrel, HUD;tutorial lifting with two hands
12_Video_13.mp4;Unreal;12;01:11:00;;A7 ;avatar;teleporting in corridor
12_Video_13.mp4;Unreal;12;01:14:00;;A7 ;avatar;teleporting in corridor
12_Video_13.mp4;Unreal;12;01:14:00;01:15:00;A10;metall barrel, HUD;tutorial lifting with two hands
12_Video_13.mp4;Unreal;12;01:15:00;00:16:00;A6;avatar, plastic bottle;grabbing plastic bottle with right hand, throwing bottle forward
12_Video_13.mp4;Unreal;12;00:16:00;00:17:00;A10;metall barrel, HUD;tutorial lifting with two hands
12_Video_13.mp4;Unreal;12;00:17:00;00:18:00;A6;avatar, metall barrel;lifting up metall barrel with both hands
12_Video_13.mp4;Unreal;12;00:18:00;01:21:00;A6;avatar, metall barrel;carrying metall barrel with both hands
12_Video_13.mp4;Unreal;12;00:18:00;01:21:00;A8;avatar;manual turning left 225 degrees
12_Video_13.mp4;Unreal;12;01:21:00;;A6;avatar, metall barrel;dropping metall barrel on the floor
12_Video_13.mp4;Unreal;12;01:22:00;01:23:00;A8;avatar;manual turning right 225 degrees
12_Video_13.mp4;Unreal;12;01:24:00;;A7 ;avatar;teleporting from corridor into  big room
12_Video_13.mp4;Unreal;12;01:24:00;01:25:00;A8;avatar;manual turning left 45 degrees
12_Video_13.mp4;Unreal;12;01:25:00;01:27:00;A6;avatar, metall barrel;grabbing  metall barrel with both hands, throwing barrel to the left
12_Video_13.mp4;Unreal;12;01:27:00;01:28:00;A8;avatar;manual turning right 90 degrees
12_Video_13.mp4;Unreal;12;01:29:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;01:32:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;01:34:00;01:35:00;A8;avatar;manual turning right 90 degrees
12_Video_13.mp4;Unreal;12;01:34:00;01:36:00;A1;avatar;walking in big room
12_Video_13.mp4;Unreal;12;01:36:00;01:37:00;A8;avatar;manual turning left 90 degrees
12_Video_13.mp4;Unreal;12;01:37:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;01:38:00;;A8;avatar;quickturn left 45 degrees
12_Video_13.mp4;Unreal;12;01:42:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;01:44:00;01:46:00;A6;avatar, menu;equipping pistol from menu with right hand 
12_Video_13.mp4;Unreal;12;01:46:00;01:48:00;A6;avatar, pistol, glas bottle;aiming with pistol at glas bottle
12_Video_13.mp4;Unreal;12;01:48:00;;A6;avatar, pistol, glas bottle;shoting with pistol at glas bottle, hitting glas bottle
12_Video_13.mp4;Unreal;12;01:49:00;01:51:00;A6;avatar, pistol, padlock;aiming with pistol at padlock
12_Video_13.mp4;Unreal;12;01:50:00;;A6;avatar, pistol, padlock, fence door;shoting with pistol at padlock, hitting padlock, opening fence door
12_Video_13.mp4;Unreal;12;01:52:00;01:53:00;A6;avatar, menu;unequipping pistol from menu with right hand 
12_Video_13.mp4;Unreal;12;01:54:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;01:56:00;02:00:00;A6;avatar, gravity glove, metall bucket;pulling metall bucket with gravity glove left from floor, dropping bucket behind avatar
12_Video_13.mp4;Unreal;12;02:02:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;02:03:00;02:07:00;A1;avatar;walking in big room
12_Video_13.mp4;Unreal;12;02:06:00;02:07:00;A6;avatar, door handle, fence door;grabbing door handle, pulling fence door close
12_Video_13.mp4;Unreal;12;02:07:00;02:10:00;A6;avatar, door handle, fence door;grabbing door handle, pulling fence door open
12_Video_13.mp4;Unreal;12;02:12:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;02:16:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;02:17:00;02:18:00;A6;avatar, gravity glove, wooden crate;pulling wooden crate with gravity glove left from shelf without catching it
12_Video_13.mp4;Unreal;12;02:19:00;02:20:00;A6;avatar, gravity glove, polymer;pulling polymer with gravity glove left from shelf
12_Video_13.mp4;Unreal;12;02:20:00;02:21:00;A6;avatar, polymer;throwing polymer over left shoulder
12_Video_13.mp4;Unreal;12;02:23:00;02:24:00;A8;avatar;manual turning left 45 degrees
12_Video_13.mp4;Unreal;12;02:25:00;;A7 ;avatar;teleporting in big room
12_Video_13.mp4;Unreal;12;02:25:00;02:26:00;A8;avatar;manual turning right 90 degrees
12_Video_13.mp4;Unreal;12;02:26:00;02:31:00;A6;avatar, gravity glove, magazine;pulling magazine with gravity glove left from plastic box
12_Video_13.mp4;Unreal;12;02:30:00;22:31:00;A10;magazine, HUD;tutorial storing magazine
12_Video_13.mp4;Unreal;12;02:32:00;;A6;avatar, magazine;throwing magazine over left shoulder
12_Video_14.mp4;Unreal;12;00:01:00;00:03:00;A1;avatar;walking in corridor
12_Video_14.mp4;Unreal;12;00:02:00;00:03:00;A8;avatar;manual turning left 90 degrees
12_Video_14.mp4;Unreal;12;00:03:00;;A7 ;avatar;teleporting from corridor into locker room
12_Video_14.mp4;Unreal;12;00:04:00;00:05:00;A6;avatar, HUD;equipping multifunction tool from inventory
12_Video_14.mp4;Unreal;12;00:06:00;00:07:00;A6;avatar, HUD;unequipping multifunction tool from inventory
12_Video_14.mp4;Unreal;12;00:08:00;00:09:00;A8;avatar;manual turning left 90 degrees
12_Video_14.mp4;Unreal;12;00:10:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;00:12:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;00:12:00;00:13:00;A8;avatar;manual turning left 45 degrees
12_Video_14.mp4;Unreal;12;00:12:00;00:14:00;A6;avatar, locker door;grabbing locker door with right hand, opening locker
12_Video_14.mp4;Unreal;12;00:14:00;00:15:00;A6;avatar, locker, magazine;grabbing magazine from locker with left hand
12_Video_14.mp4;Unreal;12;00:16:00;;A6;avatar, magazine;throwing magazine over left shoulder
12_Video_14.mp4;Unreal;12;00:16:00;00:18:00;A6;avatar, wooden crate;grabbing wooden crate from locker with left hand, dropping crate on the floor
12_Video_14.mp4;Unreal;12;00:19:00;00:20:00;A6;avatar, gravity glove, magazine;pulling magazine with gravity glove left  from floor
12_Video_14.mp4;Unreal;12;00:21:00;;A6;avatar, magazine;throwing magazine over left shoulder
12_Video_14.mp4;Unreal;12;00:21:00;00:22:00;A6;avatar, locker door;grabbing locker door with left hand, closing locker
12_Video_14.mp4;Unreal;12;00:23:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;00:23:00;00:24:00;A8;avatar;manual turning left 45 degrees
12_Video_14.mp4;Unreal;12;00:24:00;00:25:00;A6;avatar, book, locker;grabbing book out of locker with right hand, dropping book on top of locker
12_Video_14.mp4;Unreal;12;00:25:00;00:27:00;A8;avatar;manual turning right 90 degrees
12_Video_14.mp4;Unreal;12;00:27:00;00:29:00;A6;avatar, cardboard box;grabbing cardboard box from above locker with right hand, dropping box onthe floor
12_Video_14.mp4;Unreal;12;00:29:00;00:31:00;A1;avatar;walking in locker room
12_Video_14.mp4;Unreal;12;00:30:00;00:32:00;A6;avatar, small box, locker;grabbing and dropping small box from locker with right hand
12_Video_14.mp4;Unreal;12;00:33:00;00:34:00;A6;avatar, locker door;grabbing locker door with right hand, opening locker
12_Video_14.mp4;Unreal;12;00:34:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;00:35:00;00:37:00;A6;avatar, locker, jar with bug;grabbing jar with bug from locker with right hand
12_Video_14.mp4;Unreal;12;00:37:00;00:40:00;A10;avatar, HUD;tutorial wrist bag
12_Video_14.mp4;Unreal;12;00:38:00;00:39:00;A6;avatar, locker door;grabbing locker door with left hand, closing locker
12_Video_14.mp4;Unreal;12;00:39:00;00:40:00;A6;avatar, jar with bug;switching hands while holding jar with bug from right to left
12_Video_14.mp4;Unreal;12;00:40:00;00:41:00;A6;avatar, jar with bug, wrist bag, injection;putting jar with bug into right wrist bag, injection falling out of wrist bag onto floor
12_Video_14.mp4;Unreal;12;00:42:00;00:45:00;A6;avatar, gravity glove, injection;pulling injection with gravity glove left from floor
12_Video_14.mp4;Unreal;12;00:45:00;00:46:00;A6;avatar, injection;switching hands while holding injection from left to right
12_Video_14.mp4;Unreal;12;00:46:00;00:47:00;A6;avatar, wrist bag, injection;putting injection into left wrist bag
12_Video_14.mp4;Unreal;12;00:53:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;00:53:00;00:55:00;A8;avatar;manual turning left 45 degrees
12_Video_14.mp4;Unreal;12;00:55:00;;A6;avatar, locker door;grabbing locker door with left hand, shutting locker
12_Video_14.mp4;Unreal;12;00:55:00;00:58:00;A6;avatar, locker, spray can;grabbing spray can from locker with right hand, dropping spray can onto locker
12_Video_14.mp4;Unreal;12;00:58:00;01:03:00;A6;avatar, locker, radiophone;grabbing  radiophone from above locker with right hand, dropping radiophone onto floor
12_Video_14.mp4;Unreal;12;01:03:00;01:08:00;A6;avatar, locker, toothpaste;grabbing  toothpaste from locker with right hand, dropping toothpaste onto locker
12_Video_14.mp4;Unreal;12;01:08:00;01:10:00;A6;avatar, locker, toothbrush;grabbing  toothbrush from locker with right hand, dropping toothbrush onto locker
12_Video_14.mp4;Unreal;12;01:10:00;01:12:00;A1;avatar;walking in corridor
12_Video_14.mp4;Unreal;12;01:12:00;01:13:00;A6;avatar, locker door;grabbing locker door with left hand, opening locker
12_Video_14.mp4;Unreal;12;01:13:00;01:15:00;A8;avatar;manual turning right 90 degrees
12_Video_14.mp4;Unreal;12;01:16:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;01:16:00;01:17:00;A8;avatar;manual turning left 90 degrees
12_Video_14.mp4;Unreal;12;01:17:00;01:18:00;A6;avatar, locker door;grabbing locker door with left hand, opening locker
12_Video_14.mp4;Unreal;12;01:18:00;01:19:00;A8;avatar;manual turning right 90 degrees
12_Video_14.mp4;Unreal;12;01:20:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;01:23:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;01:25:00;01:26:00;A8;avatar;manual turning right 90 degrees
12_Video_14.mp4;Unreal;12;01:27:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;01:27:00;01:28:00;A8;avatar;manual turning left 45 degrees
12_Video_14.mp4;Unreal;12;01:30:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;01:35:00;02:01:00;A5;avatar, Russel;conversation between avatar and Russel via headset
12_Video_14.mp4;Unreal;12;01:36:00;01:37:00;A6;avatar, wrist bag, jar with bug;grabbing jar with bug out of right wrist bag with left hand
12_Video_14.mp4;Unreal;12;01:37:00;01:38:00;A6;avatar,  jar with bug, health station;putting jar with bug into health station with left hand
12_Video_14.mp4;Unreal;12;01:39:00;01:41:00;A6;avatar, health station handle;pulling health station handle with left hand
12_Video_14.mp4;Unreal;12;01:41:00;01:47:00;A6;avatar, health station pad;laying down left hand onto health station pad, activating health station
12_Video_14.mp4;Unreal;12;01:48:00;;A8;avatar;quickturn left 45 degrees
12_Video_14.mp4;Unreal;12;01:48:00;;A8;avatar;quickturn left 45 degrees
12_Video_14.mp4;Unreal;12;01:49:00;;A8;avatar;quickturn left 45 degrees
12_Video_14.mp4;Unreal;12;01:51:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;01:51:00;01:53:00;A6;avatar, plastic bucket, plastic lid;grabbing plastic lid from bucket with right hand, dropping lid onto floor
12_Video_14.mp4;Unreal;12;01:53:00;01:58:00;A6;avatar, plastic bucket ;grabbing plastic bucket with right hand, turning it upside down, dropping it on the floor
12_Video_14.mp4;Unreal;12;01:58:00;01:59:00;A6;avatar, polymer;grabbing polymer with right hand, throwing it on the floor
12_Video_14.mp4;Unreal;12;01:59:00;02:00:00;A6;avatar, plastic box;grabbing plastic box with right hand, throwing it on the floor
12_Video_14.mp4;Unreal;12;02:01:00;02:02:00;A8;avatar;manual turning left 90 degrees
12_Video_14.mp4;Unreal;12;02:03:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;02:04:00;02:05:00;A6;avatar, HUD, pistol;equipping pistol from inventory accidentally
12_Video_14.mp4;Unreal;12;02:06:00;02:08:00;A6;avatar, HUD, multifunction tool;equipping multifunction tool from inventory 
12_Video_14.mp4;Unreal;12;02:08:00;02:10:00;A6;avatar, multifunction tool, apparatus;pushin multifunction tool into apparatus socket, laser game appears
12_Video_14.mp4;Unreal;12;02:15:00;02:22:00;A6;avatar, multifunction tool,  blue orb;trying to interact blue orb via mulltifunction tool 
12_Video_14.mp4;Unreal;12;02:18:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;02:18:00;02:20:00;A8;avatar;manual turning left 90 degrees
12_Video_14.mp4;Unreal;12;02:20:00;02:22:00;A1;avatar;walking in locker room
12_Video_14.mp4;Unreal;12;02:22:00;02:38:00;A6;avatar, multifunction tool,  blue orb;pulling blue orb with multifunction tool around to align beams with red orbs
12_Video_14.mp4;Unreal;12;02:38:00;02:41:00;A6;avatar, multifunction tool,  blue orb;holding blue orb with multifunction tool while all beams align, apparatus opens
12_Video_14.mp4;Unreal;12;02:46:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;02:46:00;02:48:00;A8;avatar;manual turning right 45 degrees
12_Video_14.mp4;Unreal;12;02:53:00;02:55:00;A6;avatar, HUD, pistol;equipping pistol from inventory
12_Video_14.mp4;Unreal;12;02:55:00;02:57:00;A6;avatar, pistol, apparatus;putting pistol into apparatus socket
12_Video_14.mp4;Unreal;12;02:57:00;03:21:00;A10;HUD, apparatus;apparatus showing user interface for improving gun
12_Video_14.mp4;Unreal;12;03:03:00;03:04:00;A6;avatar, HUD, apparatus;"hovering with right index finger over fourth menu entry ""Laservisier"""
12_Video_14.mp4;Unreal;12;03:04:00;;A6;avatar, HUD, apparatus;"hovering with right index finger over third menu entry ""Kugelbehälter"""
12_Video_14.mp4;Unreal;12;03:04:00;;A6;avatar, HUD, apparatus;"hovering with right index finger over second menu entry ""Dauerfeuer"""
12_Video_14.mp4;Unreal;12;03:04:00;;A6;avatar, HUD, apparatus;"hovering with right index finger over first menu entry ""Reflexvisier"""
12_Video_14.mp4;Unreal;12;03:04:00;03:05:00;A6;avatar, HUD, apparatus;"hovering with right index finger over second menu entry ""Dauerfeuer"""
12_Video_14.mp4;Unreal;12;03:05:00;;A6;avatar, HUD, apparatus;"hovering with right index finger over third menu entry ""Kugelbehälter"""
12_Video_14.mp4;Unreal;12;03:05:00;;A6;avatar, HUD, apparatus;"hovering with right index finger over fourth menu entry ""Laservisier"""
12_Video_14.mp4;Unreal;12;03:06:00;;A6;avatar, HUD, apparatus;"hovering with right index finger over fourth menu entry ""Laservisier"""
12_Video_14.mp4;Unreal;12;03:06:00;03:07:00;A6;avatar, HUD, apparatus;"hovering with right index finger over third menu entry ""Kugelbehälter"""
12_Video_14.mp4;Unreal;12;03:07:00;03:08:00;A6;avatar, HUD, apparatus;"hovering with right index finger over second menu entry ""Dauerfeuer"""
12_Video_14.mp4;Unreal;12;03:08:00;03:11:00;A6;avatar, HUD, apparatus;"hovering with right index finger over first menu entry ""Reflexvisier"""
12_Video_14.mp4;Unreal;12;03:11:00;03:12:00;A6;avatar, HUD, apparatus;"pressing with right index finger on first menu entry ""Reflexvisier"", drawer for polymer opens"
12_Video_14.mp4;Unreal;12;03:14:00;03:15:00;A6;avatar, backpack, polymer;grabbing 5 polymer from the backpack with left hand
12_Video_14.mp4;Unreal;12;03:15:00;;A6;avatar, polymer, drawer;putting 5 polymer into drawer
12_Video_14.mp4;Unreal;12;03:16:00;03:17:00;A6;avatar, backpack, polymer;grabbing 5 polymer from the backpack with left hand
12_Video_14.mp4;Unreal;12;03:18:00;;A6;avatar, polymer, drawer;putting 5 polymer into drawer
12_Video_14.mp4;Unreal;12;03:31:00;03:33:00;A6;avatar, pistol, apparatus;grabbing upgraded pistol from apparatus socket
12_Video_14.mp4;Unreal;12;03:40:00;03:42:00;A6;avatar, HUD, pistol;unequipping pistol from inventory 
12_Video_14.mp4;Unreal;12;03:40:00;03:41:00;A8;avatar;manual turning right 45 degrees
12_Video_14.mp4;Unreal;12;03:42:00;03:43:00;A8;avatar;manual turning right 45 degrees
12_Video_14.mp4;Unreal;12;03:43:00;;A7 ;avatar;teleporting in locker room
12_Video_14.mp4;Unreal;12;03:45:00;;A7 ;avatar;teleporting from locker room back into corridor
12_Video_14.mp4;Unreal;12;03:45:00;03:46:00;A8;avatar;manual turning right 90 degrees
12_Video_14.mp4;Unreal;12;03:47:00;;A7 ;avatar;teleporting in corridor
12_Video_14.mp4;Unreal;12;03:50:00;03:53:00;A6;avatar, HUD, pistol;equipping pistol from inventory 
12_Video_14.mp4;Unreal;12;03:54:00;03:55:00;A6;avatar, HUD;opening menu accidentally
12_Video_14.mp4;Unreal;12;03:55:00;;A7 ;avatar;teleporting from corridor into subway station
12_Video_15.mp4;Unreal;12;00:00:00;;A7 ;avatar;teleporting from wood cabinet onto balcony
12_Video_15.mp4;Unreal;12;00:05:00;;A7 ;avatar;teleporting on balcony
12_Video_15.mp4;Unreal;12;00:09:00;00:11:00;A6;avatar, health station handle;pulling health station handle with left hand
12_Video_15.mp4;Unreal;12;00:13:00;00:17:00;A6;avatar, health station pad;laying down left hand onto health station pad, activating health station
12_Video_15.mp4;Unreal;12;00:17:00;00:19:00;A8;avatar;manual turning left 135 degrees
12_Video_15.mp4;Unreal;12;00:19:00;;A7 ;avatar;teleporting on balcony
12_Video_15.mp4;Unreal;12;00:20:00;00:21:00;A6;avatar, HUD, mutifunction tool;equipping mutifunction tool from inventory 
12_Video_15.mp4;Unreal;12;00:21:00;00:26:00;A6;avatar, mutifunction tool, metall cabinet;pushing multifunction tool into slot of metall cabinet, light puzzle appears
12_Video_15.mp4;Unreal;12;00:26:00;00:31:00;A6;avatar, mutifunction tool,  blue dot;moving blue dot of light puzzle with mutifunction tool onto other blue dot, puzzle solved
12_Video_15.mp4;Unreal;12;00:35:00;00:36:00;A6;metall cabinet;metall cabinet opening
12_Video_15.mp4;Unreal;12;00:36:00;01:11:00;A5;avatar, Russel;conversation between avatar and Russel via headset
12_Video_15.mp4;Unreal;12;00:37:00;00:38:00;A6;avatar, magazine, metall cabinet;grabbing magazine from metall cabinet with left hand
12_Video_15.mp4;Unreal;12;00:38:00;00:39:00;A10;magazine, HUD;tutorial storing ammo in backpack
12_Video_15.mp4;Unreal;12;00:39:00;;A6;avatar, magazine;throwing magazine over left shoulder into backpack
12_Video_15.mp4;Unreal;12;00:40:00;00:41:00;A6;avatar, battery, metall cabinet;trying to grab battery from metall cabinet with left hand, aborted grabbing
12_Video_15.mp4;Unreal;12;00:41:00;00:43:00;A6;avatar, HUD, mutifunction tool;unequipping mutifunction tool from inventory 
12_Video_15.mp4;Unreal;12;00:44:00;00:45:00;A6;avatar, battery, metall cabinet;grabbing battery from metall cabinet with left hand
12_Video_15.mp4;Unreal;12;00:45:00;00:47:00;A8;avatar;manual turning right 135 degrees
12_Video_15.mp4;Unreal;12;00:48:00;;A7 ;avatar;teleporting on balcony
12_Video_15.mp4;Unreal;12;00:49:00;00:50:00;A8;avatar;manual turning left 45 degrees
12_Video_15.mp4;Unreal;12;00:50:00;;A7 ;avatar;teleporting on balcony
12_Video_15.mp4;Unreal;12;00:54:00;00:57:00;A10;controller, multifunction tool;tutorial equipping multifunction tool from inventory
12_Video_15.mp4;Unreal;12;00:55:00;00:56:00;A1;avatar;walking on balcony
12_Video_15.mp4;Unreal;12;00:57:00;00:59:00;A6;avatar, HUD, mutifunction tool;equipping mutifunction tool from inventory 
12_Video_15.mp4;Unreal;12;00:59:00;01:02:00;A6;avatar, multifunction tool, apparatus;pushing multifunction tool into slot of apparatus, apparatus opens
12_Video_15.mp4;Unreal;12;01:00:00;01:01:00;A8;avatar;manual turning right 45 degrees
12_Video_15.mp4;Unreal;12;01:02:00;1::05;A1;avatar;walking on balcony
12_Video_15.mp4;Unreal;12;01:05:00;01:06:00;A6;avatar, HUD, mutifunction tool;unequipping mutifunction tool from inventory 
12_Video_15.mp4;Unreal;12;01:10:00;01:11:00;A8;avatar;manual turning right 90 degrees
12_Video_15.mp4;Unreal;12;01:11:00;01:13:00;A1;avatar;walking on balcony
12_Video_15.mp4;Unreal;12;01:12:00;01:13:00;A6;avatar, apparatus buttons;trying to interact with apparatus buttons on the right
12_Video_15.mp4;Unreal;12;01:13:00;01:14:00;A8;avatar;manual turning left 45 degrees
12_Video_15.mp4;Unreal;12;01:18:00;01:21:00;A1;avatar;walking on balcony
12_Video_15.mp4;Unreal;12;01:20:00;01:22:00;A6;avatar, apparatus handle left;grabbing and pulling apparatus handle left with right hand
12_Video_15.mp4;Unreal;12;01:22:00;01:24:00;A1;avatar;walking backwards on balcony
12_Video_15.mp4;Unreal;12;01:23:00;01:25:00;A6;avatar, battery, apparatus slot;plaacing battery in marked apparatus slot with left hand, laser in apparatus appears
12_Video_15.mp4;Unreal;12;01:28:00;01:30:00;A1;avatar, apparatus;walking on balcony towards apparatus
12_Video_15.mp4;Unreal;12;01:30:00;01:32:00;A6;avatar, apparatus handle middle;grabbing and pulling apparatus handle middle with left hand
12_Video_15.mp4;Unreal;12;01:33:00;01:35:00;A6;avatar, apparatus handle right;grabbing and pulling apparatus handle right with right hand
12_Video_15.mp4;Unreal;12;01:36:00;01:37:00;A6;avatar, apparatus disk right;spinning apparatus disk right clockwise with right hand
12_Video_15.mp4;Unreal;12;01:38:00;01:40:00;A6;avatar, apparatus disk middle;spinning apparatus disk middle clockwise with right hand
12_Video_15.mp4;Unreal;12;01:40:00;01:41:00;A6;avatar, apparatus disk middle;spinning apparatus disk middle clockwise with right hand
12_Video_15.mp4;Unreal;12;01:42:00;01:43:00;A6;avatar, apparatus disk middle;spinning apparatus disk middle clockwise with right hand
12_Video_15.mp4;Unreal;12;01:44:00;01:45:00;A6;avatar, apparatus disk middle;spinning apparatus disk middle clockwise with right hand, laser passes through
12_Video_15.mp4;Unreal;12;01:44:00;01:46:00;A1;avatar;walking on balcony 
12_Video_15.mp4;Unreal;12;01:46:00;01:50:00;A6;apparatus;apparatus closes, puzzle solved
12_Video_15.mp4;Unreal;12;01:50:00;01:52:00;A8;avatar;manual turning left 45 degrees
12_Video_15.mp4;Unreal;12;01:52:00;01:55:00;A1;avatar;walking on balcony 
12_Video_15.mp4;Unreal;12;01:53:00;01:55:00;A5;avatar;speaking astonished about opening hatch
12_Video_15.mp4;Unreal;12;01:55:00;01:56:00;A8;avatar;manual turning left 45 degrees
12_Video_15.mp4;Unreal;12;02:02:00;02:28:00;A5;avatar, Russel;conversation between avatar and Russel via headset
12_Video_15.mp4;Unreal;12;02:04:00;02:06:00;A8;avatar;manual turning left 180 degrees
12_Video_15.mp4;Unreal;12;02:06:00;02:07:00;A1;avatar;walking on balcony 
12_Video_15.mp4;Unreal;12;02:09:00;;A7 ;avatar;teleporting from balcony into wooden cabinet
12_Video_15.mp4;Unreal;12;02:09:00;;A3;avatar;entering wooden cabinet
12_Video_15.mp4;Unreal;12;02:11:00;;A7 ;avatar;teleporting in wooden cabinet
12_Video_15.mp4;Unreal;12;02:13:00;;A7 ;avatar;teleporting from wooden cabinet onto balcony
12_Video_15.mp4;Unreal;12;02:13:00;02:16:00;A8;avatar;manual turning left 135 degrees
12_Video_15.mp4;Unreal;12;02:14:00;02:16:00;A1;avatar;walking on balcony 
12_Video_15.mp4;Unreal;12;02:16:00;;A7 ;avatar;teleporting on balcony
12_Video_15.mp4;Unreal;12;02:17:00;;A7 ;avatar;teleporting on balcony
12_Video_15.mp4;Unreal;12;02:20:00;;A7 ;avatar;teleporting from balcony downstairs into alley
12_Video_15.mp4;Unreal;12;02:21:00;;A8;avatar;quickturn left 45 degrees
12_Video_15.mp4;Unreal;12;02:21:00;;A8;avatar;quickturn left 45 degrees
12_Video_15.mp4;Unreal;12;02:22:00;;A7 ;avatar;teleporting in alley
12_Video_15.mp4;Unreal;12;02:25:00;;A7 ;avatar;teleporting from alley onto train yard
12_Video_15.mp4;Unreal;12;02:26:00;;A7 ;avatar;teleporting on train yard
12_Video_15.mp4;Unreal;12;02:26:00;02:28:00;A8;avatar;manual turning right 90 degrees
12_Video_15.mp4;Unreal;12;02:31:00;;A7 ;avatar;teleporting from train yard into tunnel
12_Video_15.mp4;Unreal;12;02:31:00;;A3;avatar;entering tunnel
12_Video_15.mp4;Unreal;12;02:33:00;02:44:00;A5;avatar, Russel;conversation between avatar and Russel via headset
12_Video_15.mp4;Unreal;12;02:37:00;;A7 ;avatar;teleporting in tunnel
12_Video_15.mp4;Unreal;12;02:43:00;02:44:00;A4;avatar, alien plant;waving at alien plant with right hand
12_Video_15.mp4;Unreal;12;02:45:00;02:46:00;A8;avatar;manual turning right 90 degrees
12_Video_15.mp4;Unreal;12;02:48:00;;A7 ;avatar;teleporting in tunnel
12_Video_15.mp4;Unreal;12;02:49:00;02:51:00;A1;avatar;walking backwards in tunnel
12_Video_15.mp4;Unreal;12;02:54:00;;A7 ;avatar;teleporting in tunnel
12_Video_15.mp4;Unreal;12;02:56:00;02:58:00;A8;avatar;manual turning left 90 degrees
12_Video_15.mp4;Unreal;12;02:58:00;;A7 ;avatar;teleporting in tunnel
12_Video_15.mp4;Unreal;12;02:59:00;;A7 ;avatar;teleporting in tunnel
12_Video_15.mp4;Unreal;12;02:59:00;03:03:00;A6;avatar, gravity glove, magazine, chest;pulling and grabbing magazine with gravity glove right from open chest
12_Video_15.mp4;Unreal;12;03:03:00;;A6;avatar, magazine;throwing magazine over right shoulder into backpack
12_Video_15.mp4;Unreal;12;03:09:00;;A7 ;avatar, door;teleporting in tunnel in front of door
12_Video_15.mp4;Unreal;12;03:10:00;03:13:00;A6;avatar, door handle;grabbing doorr handle, pulling door open
12_Video_15.mp4;Unreal;12;03:14:00;;A7 ;avatar;teleporting from tunnel into storage room
12_Video_15.mp4;Unreal;12;03:18:00;;A7 ;avatar;teleporting in storage room
12_Video_16.mp4;Unreal;12;00:00:00;00:20:00;A5;avatar, Russel;conversation between avatar and Russel via headset
12_Video_16.mp4;Unreal;12;00:01:00;00:05:00;A6;avatar, wheel handle, rolling gate;grabbing wheel handle with left hand, spinning wheel clockwise, rolling gate falling back down
